,Susceptible,Exposed,Infected (symptomatic),Asymptomatically Infected,Recovered,Hospitalised,Critical,Deaths,New Exposure,New Deaths,Time
121,0.019963249065784956,9.585027328792275e-06,2.7372632383770398e-05,2.7372632383770398e-05,0.9738495548625805,4.015903546320784e-05,3.3463961733966798e-06,0.006081860347901684,9.702902674761649e-07,1.7754680500525755e-06,121.0
122,0.019962419000434967,8.196882739665948e-06,2.3413432250742484e-05,2.3413432250742484e-05,0.9738629713745934,3.567234585004162e-05,2.9746970793182224e-06,0.006083438834801152,8.300653499913185e-07,1.5784868994681359e-06,122.0
123,0.019961708896959432,7.009997155886514e-06,2.002672406874816e-05,2.002672406874816e-05,0.9738745630106636,3.1679281060510483e-05,2.6435629442918e-06,0.006084841803078849,7.101034755312152e-07,1.4029682776973453e-06,123.0
124,0.01996110141963621,5.9951410794293644e-06,1.7129779658803818e-05,1.7129779658803818e-05,0.9738845800726814,2.8126693805658617e-05,2.3486768613455436e-06,0.006086088436618311,6.074773232223052e-07,1.246633539462097e-06,124.0
125,0.01996058173737749,5.1273416467435845e-06,1.4651810915444395e-05,1.4651810915444395e-05,0.9738932382814978,2.49669800975432e-05,2.086164260413203e-06,0.006087195873289174,5.196822587191785e-07,1.1074366708628547e-06,125.0
126,0.01996013716202529,4.3852600628496735e-06,1.2532250309908864e-05,1.2532250309908864e-05,0.9739007235825178,2.2157529184681323e-05,1.852550286936393e-06,0.006088179415302644,4.445753522038659e-07,9.83542013470104e-07,126.0
127,0.019959756838842213,3.7506607137041593e-06,1.071927805841012e-05,1.071927805841012e-05,0.9739071962807699,1.966022353004733e-05,1.6447208449765772e-06,0.00608905271918231,3.8032318307699986e-07,8.733038796659813e-07,127.0
128,0.01995943148167457,3.207958312442602e-06,9.168560809434869e-06,9.168560809434869e-06,0.9739127945991592,1.744098504587878e-05,1.4598870661360279e-06,0.0060898279671229155,3.253571676398864e-07,7.752479406052809e-07,128.0
129,0.019959153146347348,2.7438314986129186e-06,7.842171653165654e-06,7.842171653165654e-06,0.9739176377405452,1.5469363945668487e-05,1.2955529665004726e-06,0.006090516021390439,2.78335327223711e-07,6.880542675236252e-07,129.0
130,0.019958915036777457,2.3468930536166303e-06,6.707665522695062e-06,6.707665522695062e-06,0.9739218285230214,1.371816674480633e-05,1.1494860583935235e-06,0.006091126563298927,2.381095698927166e-07,6.105419084879819e-07,130.0
131,0.019958711339085746,2.007408371305338e-06,5.737287731328763e-06,5.737287731328763e-06,0.9739254556480761,1.2163120128625086e-05,1.0196906910356268e-06,0.006091668218184665,2.0369769170892893e-07,5.416548857382561e-07,131.0
132,0.019958537079667896,1.7170550725768728e-06,4.9072965524094555e-06,4.9072965524094555e-06,0.9739285956529606,1.0782567603144522e-05,9.043839034643382e-07,0.006092148667687553,1.742594178504031e-07,4.804495028882215e-07,132.0
133,0.019958388003766488,1.4687177124184257e-06,4.197383467191815e-06,4.197383467191815e-06,0.9739313145914152,9.55719604414132e-06,8.019735836815016e-07,0.006092574750543858,1.490759014063231e-07,4.2608285630383463e-07,133.0
134,0.01995826047158502,1.256312426890892e-06,3.5901770428993795e-06,3.5901770428993795e-06,0.9739336694807086,8.469789460078273e-06,7.11038739452751e-07,0.006092952552994298,1.2753218147157352e-07,3.7780245044092067e-07,134.0
135,0.019958151369411103,1.0746371309659295e-06,3.0708184098435907e-06,3.0708184098435907e-06,0.9739357095476424,7.505007480697902e-06,6.303116981046596e-07,0.006093287489817156,1.0910217391503496e-07,3.3493682285740817e-07,135.0
136,0.019958058033581652,9.192435268415448e-07,2.626598029067882e-06,2.626598029067882e-06,0.9739374773015878,6.649186273342968e-06,5.586620647387971e-07,0.006093584376907732,9.333582945067476e-08,2.968870905757995e-07,136.0
137,0.019957978185435266,7.863277339689823e-07,2.2466449199702498e-06,2.2466449199702498e-06,0.9739390094586959,5.890159771598237e-06,4.950822802740468e-07,0.0060938474962432335,7.98481463865075e-08,2.6311933550189626e-07,137.0
138,0.01995790987566482,6.726368213397284e-07,1.9216607849824754e-06,1.9216607849824754e-06,0.9739403377380413,5.217099274482536e-06,4.386746324603215e-07,0.006094080653995807,6.83097704460428e-08,2.3315775257324797e-07,138.0
139,0.019957851436712297,5.753889220997213e-07,1.6436925552043848e-06,1.6436925552043848e-06,0.9739414895475467,4.620369638414386e-06,3.886395843467762e-07,0.006094287232485849,5.843895252086173e-08,2.0657849004188447e-07,139.0
