,Susceptible,Exposed,Infected (symptomatic),Asymptomatically Infected,Recovered,Hospitalised,Critical,Deaths,New Exposure,New Deaths,Time
128,0.15009367939014562,0.003027329473004123,0.004402666067787362,0.004407282713010035,0.9419849566382669,0.0008141584671051763,9.415993264141575e-05,0.008026014135949847,0.0004141582698988606,4.843582904692391e-05,128.0
129,0.14972665105877442,0.0026816156184151954,0.003926941562337397,0.0039307213385574614,0.9419850052067231,0.0007606985647947282,8.884305009614566e-05,0.0080260575139331,0.00036702833137117744,4.574503807299427e-05,129.0
130,0.14940135837070329,0.002375539535310554,0.0035006496586933613,0.003503744270548809,0.9419850477470493,0.0007097036040249326,8.367102076139673e-05,0.008026095849004659,0.00032529268807113824,4.31221082373703e-05,130.0
131,0.14911303271943344,0.002104541041904728,0.003119048918637012,0.003121582565406545,0.9419850850175506,0.0006611926654937788,7.865982867733788e-05,0.008026129728616525,0.00028832565126985036,4.0575767404868943e-05,131.0
132,0.1488574565848404,0.0018645835688973164,0.002777771061047686,0.002779845429526423,0.941985117679641,0.0006151631045828955,7.38225159371471e-05,0.008026159671099967,0.000255576134593029,3.8113097830380575e-05,132.0
133,0.1486308981633553,0.0016520944728007194,0.0024728100784391647,0.0024745084222721095,0.9419851463104798,0.000571593462126026,6.916908030158254e-05,0.008026186130164753,0.00022655842148509945,3.5740010069330854e-05,133.0
134,0.14843005454589414,0.0014639127419081182,0.002200506353180645,0.0022018968362566144,0.9419851714137948,0.0005304461708594058,6.47068481193092e-05,0.008026209511435066,0.00020084361746115109,3.346091583506403e-05,134.0
135,0.1482520011946243,0.0012972423815487376,0.0019575271912520365,0.001958665619727246,0.9419851934294801,0.0004916701044693924,6.044098447565251e-05,0.008026230173290811,0.00017805335126984227,3.127870229654024e-05,135.0
136,0.1480941480469653,0.0011496110914801729,0.0017408463448457152,0.0017417784077264583,0.9419852127417541,0.00045520290660022126,5.637438355851167e-05,0.00802624843087482,0.00015785314765900084,2.919549142601814e-05,136.0
137,0.14795420085559813,0.0010188325734014042,0.001547723191162204,0.0015484862977095972,0.9419852296863656,0.00042097310572109366,5.250807160003979e-05,0.008026264561902734,0.00013994719136719818,2.7212234983785776e-05,137.0
138,0.14783012684188523,0.000902972818463848,0.0013756814289426773,0.0013763062063850931,0.9419852445567831,0.0003889020527958367,4.884132743234709e-05,0.008026278814971295,0.00012407401371286294,2.5329101136196746e-05,138.0
139,0.14772012462942907,0.0008003215513898807,0.001222487696984407,0.0012229992199908394,0.9419852576096333,0.00035890563485620517,4.537220109913241e-05,0.00802629140887688,0.00011000221245615663,2.354519306903586e-05,139.0
140,0.14762259786115514,0.0007093661285336773,0.0010861315780648936,0.0010865503761475735,0.9419852690690842,0.00033089579034886773,4.209732491885547e-05,0.008026302534995236,9.752676827394551e-05,2.185934934739555e-05,140.0
141,0.14753613158817702,0.0006287683429294285,0.0009648061418196638,0.0009651490239313343,0.9419852791318561,0.00030478186036725027,3.901234106954119e-05,0.008026312365064072,8.646627297812358e-05,2.026960607493141e-05,141.0
142,0.14745947144670618,0.0005573439171043323,0.0008568895266060561,0.000857170254047481,0.9419852879696335,0.000280471771054586,3.6112063139501707e-05,0.008026321049458662,7.666014147083896e-05,1.8773540108108843e-05,142.0
143,0.14739150557051722,0.0004940451277055329,0.000760927882119757,0.0007611577215403749,0.9419852957332694,0.00025787301984013826,3.3390646345714753e-05,0.008026328721011368,6.796587618895566e-05,1.7368348106313916e-05,143.0
